"id","marca_id","nombre","created_at","updated_at","deleted_at"
1,1,"145 1.4 TS 16V","2017-04-29 00:52:57","2017-04-29 00:52:57",""
2,1,"145 1.6 TS 16V","2017-04-29 00:52:57","2017-04-29 00:52:57",""
3,1,"145 1.8 TS 16V","2017-04-29 00:52:57","2017-04-29 00:52:57",""
4,1,"146 1.4 TS 16V","2017-04-29 00:52:57","2017-04-29 00:52:57",""
5,1,"146 1.6 TS 16V","2017-04-29 00:52:57","2017-04-29 00:52:57",""
6,1,"146 1.8 TS 16V","2017-04-29 00:52:57","2017-04-29 00:52:57",""
7,1,"155 1.6 TS","2017-04-29 00:52:57","2017-04-29 00:52:57",""
8,1,"155 1.8 TS","2017-04-29 00:52:57","2017-04-29 00:52:57",""
9,1,"155 2.0 TS","2017-04-29 00:52:57","2017-04-29 00:52:57",""
10,1,"155 2.5 V6","2017-04-29 00:52:57","2017-04-29 00:52:57",""
11,1,"155 Q4","2017-04-29 00:52:57","2017-04-29 00:52:57",""
12,1,"156 1.6 TS","2017-04-29 00:52:57","2017-04-29 00:52:57",""
13,1,"156 1.8 TS","2017-04-29 00:52:57","2017-04-29 00:52:57",""
14,1,"156 2.0 TS","2017-04-29 00:52:57","2017-04-29 00:52:57",""
15,1,"164 Q4","2017-04-29 00:52:57","2017-04-29 00:52:57",""
16,1,"164 2.0 TS","2017-04-29 00:52:57","2017-04-29 00:52:57",""
17,1,"164 3.0 V6","2017-04-29 00:52:57","2017-04-29 00:52:57",""
18,1,"33 1.3 IE Sportwagon","2017-04-29 00:52:57","2017-04-29 00:52:57",""
19,1,"33 1.5 IE","2017-04-29 00:52:57","2017-04-29 00:52:57",""
20,1,"33 1.7 IE","2017-04-29 00:52:57","2017-04-29 00:52:57",""
21,1,"147 1.6 TS","2017-04-29 00:52:57","2017-04-29 00:52:57",""
22,1,"147  1.6 TI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
23,1,"147 2.0 TI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
24,1,"147 2.0 TS","2017-04-29 00:52:57","2017-04-29 00:52:57",""
25,1,"159 2.2 JTS","2017-04-29 00:52:57","2017-04-29 00:52:57",""
26,1,"159 3.2 CA 4x4","2017-04-29 00:52:57","2017-04-29 00:52:57",""
27,1,"159 3.2 CM 4x4","2017-04-29 00:52:57","2017-04-29 00:52:57",""
28,1,"GT 2.0  JTS","2017-04-29 00:52:57","2017-04-29 00:52:57",""
29,1,"GT 3.2 CM","2017-04-29 00:52:57","2017-04-29 00:52:57",""
30,1,"Brera 2.2  JTS","2017-04-29 00:52:57","2017-04-29 00:52:57",""
31,1,"Brera 3.2 CM 4x4","2017-04-29 00:52:57","2017-04-29 00:52:57",""
32,1,"Mito 1.4 Turbo","2017-04-29 00:52:57","2017-04-29 00:52:57",""
33,1,"Giulietta 1.4","2017-04-29 00:52:57","2017-04-29 00:52:57",""
34,1,"Giulietta QV 1.8","2017-04-29 00:52:57","2017-04-29 00:52:57",""
35,2,"A4 3.0 quattro (Modelo 2001)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
36,2,"A4 2.4 170 hp","2017-04-29 00:52:57","2017-04-29 00:52:57",""
37,2,"A4 1.8T (Modelo 2001)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
38,2,"A6 3.0","2017-04-29 00:52:57","2017-04-29 00:52:57",""
39,2,"Allroad 2.7 quattro Biturbo","2017-04-29 00:52:57","2017-04-29 00:52:57",""
40,2,"Allroad 2.5 quattro TDI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
41,2,"A4 3.0","2017-04-29 00:52:57","2017-04-29 00:52:57",""
42,2,"A6 3.0 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
43,2,"A4 1.8T quattro (163 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
44,2,"A4 1.8T Cabriolet","2017-04-29 00:52:57","2017-04-29 00:52:57",""
45,2,"A4 3.0 Cabriolet","2017-04-29 00:52:57","2017-04-29 00:52:57",""
46,2,"S4 (344 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
47,2,"TT 3.2 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
48,2,"A4 2.4 Cabriolet","2017-04-29 00:52:57","2017-04-29 00:52:57",""
49,2,"A4 2.0 Avant","2017-04-29 00:52:57","2017-04-29 00:52:57",""
50,2,"A4 3.0 Multitronic","2017-04-29 00:52:57","2017-04-29 00:52:57",""
51,2,"A6 2.4 (2004)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
52,2,"A6 3.0 (2004)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
53,2,"A6 4.2 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
54,2,"A6 3.0 quattro (2004)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
55,2,"A4 1.8T  Avant (Modelo 2001)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
56,2,"A3 1.6","2017-04-29 00:52:57","2017-04-29 00:52:57",""
57,2,"A3 2.0 FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
58,2,"A3 3.2 quattro DSG","2017-04-29 00:52:57","2017-04-29 00:52:57",""
59,2,"A3 Sportback 1.6","2017-04-29 00:52:57","2017-04-29 00:52:57",""
60,2,"A3 Sportback 2.0 FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
61,2,"A3 Sportback 3.2 quattro DSG","2017-04-29 00:52:57","2017-04-29 00:52:57",""
62,2,"A4 1.8T (163 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
63,2,"Q7 4.2 FSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
64,2,"A3 2.0T FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
65,2,"A3 2.0T FSI S Tronic","2017-04-29 00:52:57","2017-04-29 00:52:57",""
66,2,"A3 3.2 quattro S Tronic","2017-04-29 00:52:57","2017-04-29 00:52:57",""
67,2,"A3 Sportback 2.0T FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
68,2,"A3 Sportback 3.2 quattro S Tro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
69,2,"A4 2.0T FSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
70,2,"A4 3.2 FSI Multitronic","2017-04-29 00:52:57","2017-04-29 00:52:57",""
71,2,"A4 3.2 FSI quattro Tiptronic","2017-04-29 00:52:57","2017-04-29 00:52:57",""
72,2,"A4 Cabriolet 2.0T FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
73,2,"A4 Cabriolet 3.2 FSI Multitron","2017-04-29 00:52:57","2017-04-29 00:52:57",""
74,2,"RS4 4.2 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
75,2,"A6 3.2 FSI Multitronic","2017-04-29 00:52:57","2017-04-29 00:52:57",""
76,2,"A6 3.2 FSI quattro Tiptronic","2017-04-29 00:52:57","2017-04-29 00:52:57",""
77,2,"A6 4.2 FSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
78,2,"A6 Allroad 3.2 FSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
79,2,"S6 5.2 FSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
80,2,"A8 4.2 FSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
81,2,"A8 L 4.2 FSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
82,2,"A8 L 6.0 W12 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
83,2,"S8 5.2 V10 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
84,2,"TT 2.0T FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
85,2,"TT 2.0T FSI S Tronic","2017-04-29 00:52:57","2017-04-29 00:52:57",""
86,2,"TT Roadster 2.0T FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
87,2,"TT Roadster 3.2 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
88,2,"R8 4.2 FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
89,2,"Q7 3.6 FSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
90,2,"A3 1.8T FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
91,2,"A3 Sportback 1.8T FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
92,2,"A4 1.8T FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
93,2,"A4 2.0T FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
94,2,"A5 2.0T FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
95,2,"A5 3.2 FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
96,2,"A8 L 3.2 FSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
97,2,"A4 1.8  TFSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
98,2,"A5 Sportback 2.0 TFSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
99,2,"A5 Sportback 3.2 FSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
100,2,"A6 2.0 TFSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
101,2,"A6 2.8 FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
102,2,"A6 3.0 FSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
103,2,"Q5 2.0 TFSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
104,2,"Q5 3.2 FSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
105,2,"A3 1.4 T","2017-04-29 00:52:57","2017-04-29 00:52:57",""
106,2,"A3 1.4 T Sportback","2017-04-29 00:52:57","2017-04-29 00:52:57",""
107,2,"A4 3.2 FSI quattro Tiptronic (","2017-04-29 00:52:57","2017-04-29 00:52:57",""
108,2,"S3 2.0","2017-04-29 00:52:57","2017-04-29 00:52:57",""
109,2,"A4 Avant 1.8T FSI (160 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
110,2,"S5 Sportback 3.0","2017-04-29 00:52:57","2017-04-29 00:52:57",""
111,2,"TTS coupe S Tronic 2.0","2017-04-29 00:52:57","2017-04-29 00:52:57",""
112,2,"TTS roadster S Tronic 2.0","2017-04-29 00:52:57","2017-04-29 00:52:57",""
113,2,"TTS RS 2.5","2017-04-29 00:52:57","2017-04-29 00:52:57",""
114,2,"Q7 T FSI 3.0 (272 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
115,2,"Q7 T FSI 3.0 (333 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
116,2,"A1 1.4 TFSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
117,2,"A3 Sportback 1.2T FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
118,2,"S4 3.0 TFSI 4S tronic","2017-04-29 00:52:57","2017-04-29 00:52:57",""
119,2,"A8 4.2 FSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
120,2,"A1 1.4 TFSI Sportback","2017-04-29 00:52:57","2017-04-29 00:52:57",""
121,2,"A5 1.8 TFSI Multitronic","2017-04-29 00:52:57","2017-04-29 00:52:57",""
122,2,"A5 3.0 TFSI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
123,2,"A5 1.8 TFSI Sportback","2017-04-29 00:52:57","2017-04-29 00:52:57",""
124,2,"A6 2.0 TFSI (180 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
125,2,"A6 2.8 FSI (205 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
126,2,"A6 3.0 TFSI quattro (310 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
127,2,"A7 3.0 TFSI quattro S tronic","2017-04-29 00:52:57","2017-04-29 00:52:57",""
128,2,"A8 3.0 TFSI quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
129,2,"TT 2.0 TFSI S Tronic (211 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
130,2,"R8 Spyder 4.2 FSI quattro R Tr","2017-04-29 00:52:57","2017-04-29 00:52:57",""
131,2,"Q3 2.0 TFSI quattro S tronic","2017-04-29 00:52:57","2017-04-29 00:52:57",""
132,2,"80 2.0 E","2017-04-29 00:52:57","2017-04-29 00:52:57",""
133,2,"80 2.8 E","2017-04-29 00:52:57","2017-04-29 00:52:57",""
134,2,"A3 1.8 3p","2017-04-29 00:52:57","2017-04-29 00:52:57",""
135,2,"A3 1.8 5p","2017-04-29 00:52:57","2017-04-29 00:52:57",""
136,2,"A3 1.8 T 150","2017-04-29 00:52:57","2017-04-29 00:52:57",""
137,2,"A3 1.8 T 150 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
138,2,"A3 1.8 T 180","2017-04-29 00:52:57","2017-04-29 00:52:57",""
139,2,"A3 1.8 T 180 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
140,2,"A3 1.9 TDI 110","2017-04-29 00:52:57","2017-04-29 00:52:57",""
141,2,"A4 1.6","2017-04-29 00:52:57","2017-04-29 00:52:57",""
142,2,"A4 1.8","2017-04-29 00:52:57","2017-04-29 00:52:57",""
143,2,"A4 1.8 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
144,2,"A4 1.8T","2017-04-29 00:52:57","2017-04-29 00:52:57",""
145,2,"A4 1.8T 180","2017-04-29 00:52:57","2017-04-29 00:52:57",""
146,2,"A4 1.8T quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
147,2,"A4 1.9 TDI 110","2017-04-29 00:52:57","2017-04-29 00:52:57",""
148,2,"A4 2.4","2017-04-29 00:52:57","2017-04-29 00:52:57",""
149,2,"A4 2.4 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
150,2,"A4 2.6","2017-04-29 00:52:57","2017-04-29 00:52:57",""
151,2,"A4 2.8","2017-04-29 00:52:57","2017-04-29 00:52:57",""
152,2,"A4 2.8 V6 30V","2017-04-29 00:52:57","2017-04-29 00:52:57",""
153,2,"A4 Avant 1.8","2017-04-29 00:52:57","2017-04-29 00:52:57",""
154,2,"A4 Avant 1.8T","2017-04-29 00:52:57","2017-04-29 00:52:57",""
155,2,"A4 Avant 2.4","2017-04-29 00:52:57","2017-04-29 00:52:57",""
156,2,"A4 Avant 2.5 TDI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
157,2,"A4 Avant 2.6","2017-04-29 00:52:57","2017-04-29 00:52:57",""
158,2,"A4 Avant 2.8","2017-04-29 00:52:57","2017-04-29 00:52:57",""
159,2,"A6 1.8","2017-04-29 00:52:57","2017-04-29 00:52:57",""
160,2,"A6 1.8T","2017-04-29 00:52:57","2017-04-29 00:52:57",""
161,2,"A6 2.4","2017-04-29 00:52:57","2017-04-29 00:52:57",""
162,2,"A6 2.4 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
163,2,"A6 2.5 TDI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
164,2,"A6 2.7 Biturbo","2017-04-29 00:52:57","2017-04-29 00:52:57",""
165,2,"A6 2.8","2017-04-29 00:52:57","2017-04-29 00:52:57",""
166,2,"A6 2.8  quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
167,2,"A6 4.2 V8 40V quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
168,2,"A6 Avant 1.8","2017-04-29 00:52:57","2017-04-29 00:52:57",""
169,2,"A6 Avant 1.8T","2017-04-29 00:52:57","2017-04-29 00:52:57",""
170,2,"A6 Avant 1.9 TDI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
171,2,"A6 Avant 2.4","2017-04-29 00:52:57","2017-04-29 00:52:57",""
172,2,"A6 Avant 2.5 TDI","2017-04-29 00:52:57","2017-04-29 00:52:57",""
173,2,"A6 Avant 2.8","2017-04-29 00:52:57","2017-04-29 00:52:57",""
174,2,"A6 Avant 4.2 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
175,2,"A8 2.8 30V quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
176,2,"A8 3.7 40V","2017-04-29 00:52:57","2017-04-29 00:52:57",""
177,2,"A8 4.2 40V LWB quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
178,2,"Cabriolet 1.8 20V","2017-04-29 00:52:57","2017-04-29 00:52:57",""
179,2,"Cabriolet 2.0 E","2017-04-29 00:52:57","2017-04-29 00:52:57",""
180,2,"S3 1.8 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
181,2,"S4 2.7","2017-04-29 00:52:57","2017-04-29 00:52:57",""
182,2,"S6 4.2","2017-04-29 00:52:57","2017-04-29 00:52:57",""
183,2,"TT 1.8T 180","2017-04-29 00:52:57","2017-04-29 00:52:57",""
184,2,"TT 1.8T 180 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
185,2,"TT 1.8T 225 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
186,2,"TT Roadster 1.8T 180","2017-04-29 00:52:57","2017-04-29 00:52:57",""
187,2,"TT Roadster 1.8T 180 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
188,2,"TT Roadster 1.8T 225 quattro","2017-04-29 00:52:57","2017-04-29 00:52:57",""
189,2,"A4 2.0 (Modelo 2001)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
190,2,"A4 1.9 TDI (Modelo 2001)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
191,3,"316i (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
192,3,"316i (E36)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
193,3,"316i compact (E36)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
194,3,"316i Coupe (E36)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
195,3,"318 Ci (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
196,3,"318i (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
197,3,"318i (E36)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
198,3,"318i Coupe (E36)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
199,3,"318is Coupe (E36)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
200,3,"320 Ci 150 HP (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
201,3,"320 Ci 170 HP (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
202,3,"320i 150 HP (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
203,3,"320i 170 HP (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
204,3,"320i Ci Cabrio (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
205,3,"320i (E36)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
206,3,"320i Coupé (E36)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
207,3,"323 Ci (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
208,3,"323i (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
209,3,"325i  (E36)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
210,3,"325 Ci (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
211,3,"330 Ci (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
212,3,"330 Ci Cabrio (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
213,3,"325i Coupé(E36)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
214,3,"325i (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
215,3,"330xi (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
216,3,"330i touring (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
217,3,"330i (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
218,3,"328 Ci (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
219,3,"328i (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
220,3,"328i touring (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
221,3,"330d (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
222,3,"518i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
223,3,"520d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
224,3,"520i 150 HP","2017-04-29 00:52:57","2017-04-29 00:52:57",""
225,3,"520i 170 HP","2017-04-29 00:52:57","2017-04-29 00:52:57",""
226,3,"520i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
227,3,"525 tds","2017-04-29 00:52:57","2017-04-29 00:52:57",""
228,3,"525i 170 HP","2017-04-29 00:52:57","2017-04-29 00:52:57",""
229,3,"525i 192 HP","2017-04-29 00:52:57","2017-04-29 00:52:57",""
230,3,"525d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
231,3,"525i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
232,3,"528i 193 HP","2017-04-29 00:52:57","2017-04-29 00:52:57",""
233,3,"528i 184 HP","2017-04-29 00:52:57","2017-04-29 00:52:57",""
234,3,"530d 193 HP","2017-04-29 00:52:57","2017-04-29 00:52:57",""
235,3,"530i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
236,3,"535i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
237,3,"540i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
238,3,"728i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
239,3,"728iL","2017-04-29 00:52:57","2017-04-29 00:52:57",""
240,3,"735i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
241,3,"740d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
242,3,"840 Ci","2017-04-29 00:52:57","2017-04-29 00:52:57",""
243,3,"850 Ci","2017-04-29 00:52:57","2017-04-29 00:52:57",""
244,3,"M Coupe","2017-04-29 00:52:57","2017-04-29 00:52:57",""
245,3,"M3 (E36)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
246,3,"M5","2017-04-29 00:52:57","2017-04-29 00:52:57",""
247,3,"X5 3.0i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
248,3,"X5 4.4i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
249,3,"Z3 2.8","2017-04-29 00:52:57","2017-04-29 00:52:57",""
250,3,"525iA (192 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
251,3,"545iA","2017-04-29 00:52:57","2017-04-29 00:52:57",""
252,3,"X3 3.0d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
253,3,"530i (231 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
254,3,"318i  2.0 (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
255,3,"Z4 3.0i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
256,3,"645 Ci","2017-04-29 00:52:57","2017-04-29 00:52:57",""
257,3,"X5 3.0d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
258,3,"X3 2.5i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
259,3,"116i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
260,3,"120i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
261,3,"M3 SMG II","2017-04-29 00:52:57","2017-04-29 00:52:57",""
262,3,"M5 (2005)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
263,3,"320i (E90)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
264,3,"325 (E90)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
265,3,"330i (E90)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
266,3,"X5 4.4i (320 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
267,3,"X5 4.8is","2017-04-29 00:52:57","2017-04-29 00:52:57",""
268,3,"525i (218 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
269,3,"530d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
270,3,"745d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
271,3,"320d (E46)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
272,3,"325i Touring","2017-04-29 00:52:57","2017-04-29 00:52:57",""
273,3,"335 Ci","2017-04-29 00:52:57","2017-04-29 00:52:57",""
274,3,"530i (2006)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
275,3,"550i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
276,3,"630 Ci","2017-04-29 00:52:57","2017-04-29 00:52:57",""
277,3,"M6","2017-04-29 00:52:57","2017-04-29 00:52:57",""
278,3,"530d (235 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
279,3,"650 Ci","2017-04-29 00:52:57","2017-04-29 00:52:57",""
280,3,"X3 3.0i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
281,3,"Z4 3.0si","2017-04-29 00:52:57","2017-04-29 00:52:57",""
282,3,"120d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
283,3,"130i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
284,3,"318i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
285,3,"335i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
286,3,"730d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
287,3,"760Li","2017-04-29 00:52:57","2017-04-29 00:52:57",""
288,3,"Z4si 2.5","2017-04-29 00:52:57","2017-04-29 00:52:57",""
289,3,"Z4 3.O Coupe","2017-04-29 00:52:57","2017-04-29 00:52:57",""
290,3,"X6 xDrive 30d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
291,3,"X6 xDrive 35i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
292,3,"X6 xDrive 50i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
293,3,"116i (122 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
294,3,"120i (170 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
295,3,"325i 3.0 (E90)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
296,3,"125i Coupe","2017-04-29 00:52:57","2017-04-29 00:52:57",""
297,3,"135 Coupe","2017-04-29 00:52:57","2017-04-29 00:52:57",""
298,3,"320i (170 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
299,3,"530i (272 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
300,3,"630 Ci  (272 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
301,3,"X3 2.5i (218 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
302,3,"X3 3.0i (272 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
303,3,"X5 3.0i (272 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
304,3,"X5 3.0d (235 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
305,3,"X5 4.8i (355 hp)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
306,3,"Z4 Roadster sDrive 35i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
307,3,"325i Coup¿","2017-04-29 00:52:57","2017-04-29 00:52:57",""
308,3,"X3 20d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
309,3,"X3 35i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
310,3,"X1 sDrive 18i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
311,3,"X1 sDrive 20d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
312,3,"X1 xDrive 20d","2017-04-29 00:52:57","2017-04-29 00:52:57",""
313,3,"116i 2.0","2017-04-29 00:52:57","2017-04-29 00:52:57",""
314,3,"318i  2.0 (E90)","2017-04-29 00:52:57","2017-04-29 00:52:57",""
315,3,"523i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
316,3,"528i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
317,3,"535i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
318,3,"550i","2017-04-29 00:52:57","2017-04-29 00:52:57",""
